,ts,price,volume,vwap,ma1,rsi,cross1,cross2,profit,profit_max,drawdown,dd_ratio,n_minus,warmup
2026-03-18 13:09:20,1773806960.103728,3746.0,23836100.0,3718.994806380988,3746.1,0.7110744443880708,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:09:22,1773806962.11271,3747.0,23836800.0,3718.9956840587756,3746.2,0.7143686800687351,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:09:24,1773806964.116737,3747.0,23837000.0,3718.9959348137536,3746.3,0.717610008220036,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:09:26,1773806966.125373,3746.0,23837200.0,3718.9961766101665,3746.3333333333335,0.7186812797009925,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:09:28,1773806968.117522,3746.0,23837200.0,3718.9961766101665,3746.3333333333335,0.7186812797009926,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:09:30,1773806970.11546,3746.0,23837300.0,3718.996297506749,3746.3333333333335,0.7186812797009926,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:09:32,1773806972.113799,3747.0,23837400.0,3718.9964228792464,3746.366666666667,0.7197659210651584,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:09:34,1773806974.122309,3747.0,23837400.0,3718.9964228792464,3746.4,0.7208494263772474,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:09:36,1773806976.134821,3747.0,23837400.0,3718.9964228792464,3746.4333333333334,0.7219317732202729,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:09:38,1773806978.131541,3746.0,23837900.0,3718.9970273404097,3746.4333333333334,0.7219317732202728,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:09:40,1773806980.131103,3747.0,23839600.0,3718.9991584074205,3746.4666666666667,0.7230201670234951,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:09:42,1773806982.156811,3747.0,23839700.0,3718.999283754202,3746.5,0.724107293077042,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:09:44,1773806984.148408,3746.0,23839800.0,3718.999404623346,3746.5,0.724107293077042,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:09:46,1773806986.157716,3746.0,23842500.0,3719.002667681221,3746.5,0.724107293077042,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:09:48,1773806988.176783,3747.0,23842700.0,3719.0029183097076,3746.5,0.724107293077042,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:09:50,1773806990.197669,3747.0,23843500.0,3719.003920778785,3746.5,0.724107293077042,0.0,0.0,30.0,31.0,1.0,0.03225806451612903,0.0,0.0
2026-03-18 13:09:52,1773806992.207421,3746.0,23843700.0,3719.0041624333676,3746.5,0.724107293077042,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:09:54,1773806994.23041,3746.0,23843700.0,3719.0041624333676,3746.4666666666667,0.7211608784769578,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:09:56,1773806996.221617,3746.0,23843800.0,3719.0042832590366,3746.4666666666667,0.7211608784769576,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
2026-03-18 13:09:58,1773806998.232971,3746.0,23844000.0,3719.00452490713,3746.4666666666667,0.7211608784769576,0.0,0.0,29.0,31.0,2.0,0.06451612903225806,0.0,0.0
